ID_ViThuoc,TenViThuoc,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
469,Tía tô,-0.507026,0.0753493,0.3222857,0.34028676,1.2582966,0.64358234,1.2392738,1.1902853,0.58298457,-0.72717166,-1.2485478,-1.2337154,-1.2595222,-0.277382,0.23589066,-0.06196322
470,Tiền hồ,0.031218946,-0.025250621,-0.028723761,0.0020534657,-0.014583137,0.012485456,-0.0031124353,-0.03279863,-0.016856,-0.017873643,0.012489099,0.032683015,0.039497674,0.038086038,0.008275144,0.010229653
471,Trúc nhự,0.023337912,-0.019537017,0.00012400001,-0.005776329,-0.019884787,0.0011823364,-0.0060879905,-0.030074973,-0.0262389,-0.02174933,0.036264453,0.0170503,0.019912664,0.039095644,-0.0020439322,-0.010434717
472,Xạ can,0.023883555,-0.01818638,0.0037594512,-0.025758523,-0.022990096,0.0014316887,-0.021826116,-0.024928052,-0.013652822,-0.022072298,0.0184681,0.012900479,0.031038353,0.0028180704,-0.006572197,-0.0082458
473,Xuyên khung,-0.45829484,0.053513616,0.23772514,0.28864962,1.100471,0.56921303,1.0067658,0.9685177,0.51805365,-0.60639024,-1.0494314,-1.0153896,-1.0528381,-0.1973076,0.18855733,-0.0366729
474,Bầu đất,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
475,Dướng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
476,Húng quế,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
477,Trà tiên,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
478,Gắm,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
479,Hương nhu,-0.009561339,-0.0014655236,-0.0056649856,0.06100364,-0.01026677,-0.02474995,-0.040289946,-0.013165358,-0.014209766,0.0031121457,0.027333997,0.056791328,0.022118201,0.07885787,0.02629075,0.012875078
480,Khương hoạt,0.016038284,-0.013318461,0.016864143,0.017256575,-0.031572532,-0.032320812,-0.03382776,0.0008279383,-0.0049815695,0.015758188,0.036056567,0.024752162,-0.0048232866,0.025410365,0.0031389156,0.0038483143
481,Niễng,0.008541781,-0.02693792,-0.004895881,-0.024559047,-0.0018065646,0.013886485,-0.021321366,-0.022735551,-0.021752158,-0.021831894,0.0437651,0.0018065907,0.026195887,0.018121284,-0.009886133,0.00017138943
482,Phòng phong,-0.44589162,0.06161988,0.28096947,0.2527532,1.0794929,0.51821005,1.020079,0.9883853,0.5061061,-0.63247526,-1.0571727,-1.0218053,-1.0462234,-0.20411259,0.1429082,-0.11323129
483,Dây quai bị,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
484,Thăng ma,0.022140868,-0.03729907,-0.007303197,-0.012963098,-0.013348032,0.013269044,-0.0069643594,-0.03580809,-0.023067443,-0.027370501,0.029056177,0.009719022,0.008018765,0.046883497,-0.00930905,-0.0024230368
485,Canh châu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
486,Cánh kiến đỏ,0.0036334954,-0.009883956,0.026948571,-0.019554066,-0.041644435,0.0041575693,-0.036102876,-0.028628822,-3.0563213e-05,-0.017844716,0.027178012,0.034175,0.039467588,-0.016999917,-0.008681139,-0.013710711
487,Đinh hương,0.0077578425,-0.009430342,0.00014869869,0.034204476,-0.027323354,-0.02243676,-0.03135526,-0.01089143,-0.009687638,0.010996809,0.03653117,0.03577725,-0.0013886145,0.050128054,0.010520179,0.0075170808
488,Ngâu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
489,Bàm bàm,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
490,Bụng báng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
491,Canh ki na,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
492,Củ khỉ,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
493,Cúc mốc,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
494,Cúc tần,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
495,Đậu sị,0.03670866,-0.00294061,-0.0072138347,-0.013274197,-0.028775986,-0.033271782,-0.022760639,-0.029957727,-0.017542228,-0.0045259045,0.010668512,0.017318297,0.018417517,0.014737196,-0.0023375335,-0.014699277
496,Rau mùi tàu,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
497,Sả,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
498,Xương sông,0.017474562,-0.017522689,-0.026169933,-0.016038517,-0.025051873,0.0014520101,-0.020519985,-0.027448218,-0.009060774,-0.004699071,0.0070146285,0.028326288,0.024612447,0.001803942,-0.0076386128,-0.01039879
499,Bỏng nổ,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
500,Bưởi (Lá),0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
501,Củ ấu,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
502,So đũa,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
503,Cây gáo,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
504,Cây me rừng,-0.0071499087,0.0011791512,-0.031560972,-0.03490571,-0.0027063228,-0.0011068545,-0.026316946,-0.0015507042,-0.011177706,0.005080211,0.019343026,0.0019472018,0.026114294,-0.014937265,0.005030847,0.014858006
505,Móc mèo núi,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
506,Cây cổ bình,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
507,Tía tô dại,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
508,Cây thuốc phiện,0.059677564,-0.042459432,-0.027024273,-0.025510985,-0.036832828,-0.030473925,-0.0015446357,-0.09260452,-0.04775991,0.033848517,0.008701168,0.074970275,-0.014331715,0.006639302,-0.004258029,-0.058264304
509,Cây cà độc dược,-0.022335093,-0.013148067,-0.009761926,0.058303565,0.0028391108,-0.0009964257,-0.031071136,0.0009039026,-7.796055e-05,-0.009359626,0.018589403,0.05192759,0.036011133,0.07173771,0.04021717,0.02829263
510,Thiên tiên tử,-0.008595655,0.029268216,0.021828957,0.011198157,-0.038990494,-0.04695662,-0.04725501,-0.011506073,0.01220186,-9.409152e-05,0.024186429,0.031377368,0.038959112,-0.0010579526,0.006165931,-0.005373854
511,Ma (Cần sa),-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
512,Đào (Hạt),-0.009036446,-0.0030533615,-0.027521309,-0.019873723,-0.014515128,-0.01158765,-0.015613971,-0.021923851,-0.00935322,-0.009626139,0.0058347993,0.039355233,0.01148757,0.009772174,0.012479821,0.00043127686
513,Cỏ trói gà,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
514,Húng chanh,-0.015597317,-0.030047193,-0.03598221,0.028402748,0.0072342306,0.025612006,-0.018636452,0.0012168773,-0.0056156362,-0.0031303945,0.017637856,0.03317733,0.04096331,0.047384944,0.03473051,0.039889306
515,Ráng trắc,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
516,Cải canh (Hạt),-0.029842336,-0.0144026885,-0.004597135,0.095032476,0.0066608153,-0.0125309825,-0.03945308,0.0027071424,-0.0037355884,-0.005269031,0.025328413,0.06413595,0.03516458,0.11147876,0.047074057,0.02557166
517,Củ cải (Hạt),-0.008625917,0.007325764,-0.0109811835,0.0005620234,-0.013997164,-0.031264685,-0.018575469,-0.021125756,-0.011105757,-0.0208257,-0.003555959,0.053927384,0.0025524613,0.027900714,0.0064876378,-0.015088197
518,Thiên môn đông,0.017821364,-0.017083962,-0.0016432554,-0.0146248825,-0.022248205,-0.0047524273,-0.010901136,-0.02980315,-0.013626674,-0.024622414,0.032866884,0.013346881,0.007841791,0.02348056,-0.014079569,-0.006935939
519,Mạch môn đông,0.028816879,-0.019990593,-0.000505656,-0.02193197,-0.02497923,-0.0002954714,-0.0029701628,-0.02063622,-0.022777854,-0.01387972,0.030624498,0.0034788214,0.005886423,0.02375022,-0.0004034508,-0.013965011
520,Cát cánh,-0.43525657,0.058373496,0.30017945,0.31719384,1.0848986,0.56042683,1.0751382,1.0483106,0.5285914,-0.6493817,-1.070343,-1.0897183,-1.0907909,-0.24834464,0.21007895,-0.042746153
521,Cây nhót tây (Lá),0.014041547,-0.007054818,-0.019284666,-0.013809409,-0.035519626,-0.009413976,-0.020994103,-0.024583172,-0.027617231,0.0032124938,0.00999514,0.030237779,0.03992854,-0.00422813,-0.0052173883,-0.0078302175
522,Cây bồng bồng,-0.0011203326,0.006140017,-0.017541047,-0.015819922,-0.03901374,-0.012209889,-0.02981844,-0.0020411685,-0.0078562815,0.017396715,0.027196497,-0.001715634,0.045428243,-0.026461706,-0.006765443,0.005774256
523,Bách hợp,0.019159947,-0.02622633,-0.0078050606,-0.021136317,-0.010604162,0.016801938,0.0038783206,-0.013207063,-0.014040574,-0.027404658,0.029888391,0.0013190769,0.024448771,0.024001885,0.0018043686,0.0041432753
524,Cây dâu (Vỏ rễ),0.012978818,-0.02490526,-0.0042848364,0.009431379,-0.0037204511,0.01084942,-0.005422091,-0.026071861,-0.021189662,-0.035094433,0.036362316,0.023216955,0.045647327,0.052486565,0.0014623664,0.0060644597
525,Cây bọ mắm,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
526,Hẹ,0.014981549,-0.010578786,-0.031408373,-0.040575057,-0.025827173,0.005918473,-0.018602977,-0.026247252,-0.026129346,0.010445893,0.015601419,0.022723138,0.019604804,-0.024619602,-0.0005463585,0.013527481
527,Núc nác,-0.006596919,0.0064932676,-0.02172029,-0.010022866,-0.03528117,-0.0043071993,-0.031607747,-0.008960411,-0.0069979946,0.011138024,0.020990402,0.0054816045,0.060311653,-0.021272777,0.0008951025,0.0038734972
528,Tô hạp hương,-0.02827435,0.004927803,0.025195636,0.03051346,-0.011260163,-0.023078337,-0.019545166,0.0027069803,0.022894686,-0.030418327,0.020139504,0.006857902,0.024294294,0.05572821,0.017287435,-0.023618992
529,Cánh kiến trắng,0.01906503,-0.017021857,-0.01864085,-0.018110098,-0.035502803,0.006099418,-0.016608672,-0.03278585,-0.012098128,-0.008409247,0.005069375,0.036655374,0.030640738,-0.0011535808,-0.005918676,-0.014241196
530,Viễn chí,-0.015125427,0.009645148,-0.00035899132,0.04096315,-0.01308484,-0.029390588,-0.041035958,-0.0014181137,0.0034853201,-0.0003578728,0.025214002,0.031028755,0.03178391,0.047425028,0.025164565,0.0126205105
531,Bồ kết (Quả),0.031053938,-0.026338544,-0.0012764335,0.004159715,-0.03426403,-0.023275442,-0.030269166,-0.023793463,-0.01650494,0.014021084,0.024471119,0.016341891,-0.009010389,0.03147768,-8.597318e-05,-0.008542333
532,Mướp đắng,0.021649182,-0.016808953,0.0040199086,-0.022616088,-0.026579078,-0.011594549,-0.027991747,-0.011841141,-0.005822995,-0.00831135,0.026669763,-0.009122435,0.012110425,0.0011358038,-0.007845713,-0.007982165
533,Trám,-0.004553849,0.0089908065,0.021853559,0.045107417,-0.029038053,-0.053228132,-0.024141679,0.0003501121,0.0033998294,-0.01995655,0.016845066,0.02458331,0.008591695,0.06622414,0.016085131,-0.014245927
534,Thị đế,0.02136274,-0.022120811,-0.009569526,-0.0021079518,-0.059375685,-0.021982573,-0.015706843,-0.04323264,-0.050084587,0.016031539,0.013013359,0.062953316,0.023207147,-0.004248332,-0.027896328,-0.04130614
535,Tử uyển,-0.019817377,-0.0023689326,0.0027091652,0.072335206,-0.0016698018,-0.03467913,-0.04654158,0.005165713,0.0013612211,-0.00077608135,0.021221552,0.040101923,0.032189142,0.08414991,0.03711153,0.010307552
536,Tràm (Lá và tinh dầu),0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
537,Bạch đàn (Lá và tinh dầu),0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
538,Cây một lá,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
539,Hồng bì,0.017266762,-0.016633946,-0.027901098,-0.018595593,-0.02500442,0.0026968792,-0.020227844,-0.027057853,-0.009115381,-0.0042507024,0.0070972927,0.025770083,0.026457215,-0.0011013635,-0.0073692948,-0.008727673
540,Cóc mẳn,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
541,Phật thủ,0.009108376,0.0073783444,0.022625789,0.015221203,-0.023809176,-0.035024695,-0.02514659,-0.014245644,-0.0050814743,-0.0036336961,0.014801387,0.03764262,0.024536826,0.026907202,0.002566359,-0.010129388
542,Gai tầm xoọng,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
543,Bạch cập,0.017597355,-0.025661021,-0.0067045577,0.0020079352,-0.006188318,0.008942179,-0.00450103,-0.021905653,-0.020354984,-0.0298152,0.031949963,0.014677115,0.03729962,0.046063546,0.0034795543,0.0035604239
544,Biến hóa,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
545,Bồ hòn,0.021649182,-0.016808953,0.0040199086,-0.022616088,-0.026579078,-0.011594549,-0.027991747,-0.011841141,-0.005822995,-0.00831135,0.026669763,-0.009122435,0.012110425,0.0011358038,-0.007845713,-0.007982165
546,Bối mẫu,0.020031497,-0.00032400526,0.006295994,-0.01578946,-0.03097986,-0.019617945,-0.027548539,-0.022002466,-0.0062237787,-0.011037378,0.01994469,0.018059608,0.026833551,-0.0013225414,-0.002609977,-0.0021539405
547,Cà dại hoa tím,0.0010386892,-0.014879861,-0.033060495,-0.009832906,-0.02089278,0.011426669,-0.03905355,-0.020345565,-0.004444213,0.02540643,0.0226199,0.010626033,0.025254836,5.8118254e-05,0.0044944184,0.028190654
548,Cải cúc,-0.017192522,0.002835866,-0.0311235,-0.025617993,0.0042753033,-0.0028065816,-0.028700972,0.0057108905,-0.003120949,-0.0016336534,0.01691072,-0.0036548004,0.028892608,-0.0048297644,0.011455279,0.015356025
549,Chùa dù,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
550,Chóc gai,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
551,Hổ vĩ,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
552,Rau khúc,-0.030131582,-0.0028016772,-0.010914065,0.0019985922,-0.012951773,-0.022738956,-0.01210467,-0.0113344565,0.0017106999,-0.029462636,-0.0003159549,0.051714055,0.013540499,0.04136054,0.03187994,-0.000513196
553,Mướp tây,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
554,Cây nhót,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
555,Ruột gà,0.013716828,-0.025318794,-0.008302044,-0.035056923,-0.0060262233,0.001725588,-0.020674588,-0.008600637,-0.015846876,-0.014660466,0.026776936,-0.016295616,0.0042822906,0.009038497,-0.0025930102,-0.005299803
556,Sấu,-0.0107209645,0.0023363493,-0.031030074,-0.032130063,-0.00013749674,-0.0019586235,-0.027324954,0.0013666935,-0.008366212,0.0026091505,0.018774278,0.00046764687,0.026929393,-0.0119374,0.0067349942,0.015673568
557,Cây si,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
558,Lười ươi,0.02783132,-0.040796172,-0.016450956,-0.011197038,-0.004630644,0.0134029575,-0.016753366,-0.039775494,-0.024754312,-0.022961458,0.03575873,0.013660252,0.030012026,0.03234068,-0.0135993175,0.0015506111
559,Cây bã thuốc,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
560,Chanh,0.03200835,-9.1603026e-05,0.0051853955,-0.028410677,-0.042365577,-0.0039886907,-0.010815758,-0.05458222,-0.007856378,0.049475707,0.025725521,0.034997866,0.022314262,-0.04740151,-0.015608502,-0.01605831
561,Dâu gia xoan,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
562,Tri mẫu,0.038483426,-0.012011209,0.012891516,-0.012080282,-0.045439843,-0.033423804,-0.022628339,-0.02254533,-0.009347729,-0.0017333627,0.022900347,0.0069767013,0.00017151912,0.007814169,-0.011250145,-0.01998026
563,Mù mắt,-0.0008794628,-0.00093689375,-0.048563566,-0.042754162,-0.013637852,0.012520179,-0.026326528,-0.014385957,-0.016738107,0.016896917,0.017315112,0.0064146295,0.034647435,-0.031990904,0.0059084967,0.02968875
564,Hồng xiêm,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
565,Thủy tiên,0.021649182,-0.016808953,0.0040199086,-0.022616088,-0.026579078,-0.011594549,-0.027991747,-0.011841141,-0.005822995,-0.00831135,0.026669763,-0.009122435,0.012110425,0.0011358038,-0.007845713,-0.007982165
566,Sen cạn,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
567,La hán (Quả),0.005750999,-0.0108128125,-0.038335606,-0.023502357,-0.009958465,0.0015750192,-0.023886671,-0.009287119,-0.008891344,0.0029142136,0.011267696,-0.0019215196,0.027775284,-0.002890803,0.011635786,0.016191045
568,Bạch quả,-0.018725254,-0.008979988,-0.0152114965,-0.0011736974,-0.01323111,-0.017619468,-0.015513593,-0.01435281,-0.0082935635,-0.021052716,-9.8256394e-05,0.04773996,0.014782898,0.03598031,0.027609201,0.0018596128
569,Cây nắp ấm,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
570,Khoản đông hoa,-0.029842336,-0.0144026885,-0.004597135,0.095032476,0.0066608153,-0.0125309825,-0.03945308,0.0027071424,-0.0037355884,-0.005269031,0.025328413,0.06413595,0.03516458,0.11147876,0.047074057,0.02557166
571,Bình vôi,0.012753174,-0.029982004,0.012364693,-0.028636739,-0.014398877,0.008762404,-0.027498608,-0.02792897,-0.0073897424,-0.027398817,0.018151809,0.017943975,0.028209984,0.010375518,-0.0049423,-0.028480355
572,Lạc tiên,-0.026209041,-0.010975939,-0.023903396,-0.030654695,0.0030113272,0.024585245,-0.0060783494,0.012715256,-0.0021720766,-0.020903712,0.016092852,-0.0006351024,0.044180553,-0.0013024658,0.024026876,0.023476575
573,Sen (Tâm sen),0.009481423,0.006865072,0.039336324,-0.019265054,-0.048930544,-0.014970366,-0.0341547,-0.016202856,-0.00036617042,-0.007182972,0.036365975,0.026943885,0.024903534,-0.0209879,-0.0017654649,-0.0039121546
574,Cây vông nem,0.03545049,-0.02932423,-0.0067514293,-0.017648485,-0.06123091,0.0044829585,-0.015140908,-0.032703888,-0.018311145,0.01040568,0.023911692,0.0287401,0.03796881,-0.023339285,-0.02541899,-0.018032633
575,Táo ta (Nhân hạt),-0.02999473,0.012177812,-0.016955305,-0.007072324,-0.011609588,-0.031634346,-0.017293485,-0.028187726,0.007949047,-0.018946886,0.0009598546,0.07135111,0.0018596838,0.02205304,0.010246253,-0.023875777
576,Long nhãn,-0.03569208,0.007680009,0.029586144,0.028151864,-0.009360865,-0.028081454,-0.022657512,0.0056827534,0.025649544,-0.03774053,0.018545415,0.0030224733,0.022426307,0.057859976,0.019278243,-0.031622138
577,Cây hoa nhài,-0.016960436,-0.004157003,0.008463711,0.023389636,-0.004950188,-0.028507434,-0.033674724,0.019853942,0.009548981,-0.015074186,0.022366483,-0.0016698688,0.013383929,0.045169715,0.019775022,0.005935274
578,Sì to,0.0107854605,0.012033545,0.00912641,-0.00024244934,-0.033273157,-0.016617108,-0.023412267,-0.01623375,0.0025982475,0.03362623,0.028011858,0.023054913,0.0331743,-0.016805118,-0.012795797,0.0074043944
579,Cây xấu hổ,0.008541781,-0.02693792,-0.004895881,-0.024559047,-0.0018065646,0.013886485,-0.021321366,-0.022735551,-0.021752158,-0.021831894,0.0437651,0.0018065907,0.026195887,0.018121284,-0.009886133,0.00017138943
580,Thuyền thuế,0.017447382,-0.040326584,-0.00573295,-0.027764618,-0.007092878,0.018748242,0.0013903771,-0.020166036,-0.017382178,-0.037585713,0.015281606,0.014417879,0.014137052,0.022731707,-0.0024005543,0.0011420138
581,Trân châu,0.011077963,-0.04377346,-0.0027576983,-0.038502406,-0.0020504668,0.033557627,0.0030833958,-0.01584863,-0.014277717,-0.0357956,0.021558132,0.015732255,0.025535122,0.012348555,0.0008067088,-0.0025725067
582,Ngưu hoàng,-0.014597325,0.0147956805,0.004718423,-0.004909577,-0.062187593,-0.0074818134,-0.04181572,-0.011825506,-0.005530426,0.015629876,0.032895368,0.02143827,0.06408377,-0.042079426,-0.011622214,-0.0011946931
583,Thiên trúc hoàng,0.014432915,-0.041801963,-0.000115692616,-0.023462398,0.00059718266,0.025651535,-0.012566213,-0.028622717,-0.01942548,-0.031554386,0.03924537,0.015863094,0.04224915,0.019557517,-0.008230381,-0.0021936633
584,Chỉ cụ,-0.024355887,0.01464269,-0.021461785,-0.0052059162,-0.004494697,-0.03206066,-0.020071568,-0.016272958,0.0028587598,-0.01756216,0.002297368,0.051906727,0.005900225,0.019797612,0.006986622,-0.009315476
585,Chu sa - Thần sa,0.015117396,-0.028747983,0.006844051,-0.027501293,-0.010311924,0.031689383,0.012207889,-0.010633916,-0.018619565,-0.032035515,0.043984886,0.009597242,0.034332115,0.02246175,8.477364e-05,0.002898261
